code,datetime,e,n,value
H26.KTTVCD.MN067,2026-02-14 10:00:00,105.7705968,21.0896539,150.5
H26.KTTVCD.MN067,2026-02-14 11:00:00,105.7705968,21.0896539,135.5
H26.KTTVCD.MN067,2026-02-14 12:00:00,105.7705968,21.0896539,120
H26.KTTVCD.MN067,2026-02-14 13:00:00,105.7705968,21.0896539,102.3333333
H26.KTTVCD.MN067,2026-02-14 14:00:00,105.7705968,21.0896539,82.66666667
H26.KTTVCD.MN067,2026-02-14 15:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-14 16:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-14 17:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-14 18:00:00,105.7705968,21.0896539,78.16666667
H26.KTTVCD.MN067,2026-02-14 19:00:00,105.7705968,21.0896539,83.16666667
H26.KTTVCD.MN067,2026-02-14 20:00:00,105.7705968,21.0896539,91
H26.KTTVCD.MN067,2026-02-14 21:00:00,105.7705968,21.0896539,97.33333333
H26.KTTVCD.MN067,2026-02-14 22:00:00,105.7705968,21.0896539,105.1666667
H26.KTTVCD.MN067,2026-02-14 23:00:00,105.7705968,21.0896539,112.8333333
H26.KTTVCD.MN067,2026-02-15 00:00:00,105.7705968,21.0896539,120.3333333
H26.KTTVCD.MN067,2026-02-15 01:00:00,105.7705968,21.0896539,128.6666667
H26.KTTVCD.MN067,2026-02-15 02:00:00,105.7705968,21.0896539,135.6666667
H26.KTTVCD.MN067,2026-02-15 03:00:00,105.7705968,21.0896539,143.6666667
H26.KTTVCD.MN067,2026-02-15 04:00:00,105.7705968,21.0896539,150.1666667
H26.KTTVCD.MN067,2026-02-15 05:00:00,105.7705968,21.0896539,158
H26.KTTVCD.MN067,2026-02-15 06:00:00,105.7705968,21.0896539,164.3333333
H26.KTTVCD.MN067,2026-02-15 07:00:00,105.7705968,21.0896539,166.3333333
H26.KTTVCD.MN067,2026-02-15 08:00:00,105.7705968,21.0896539,161.1666667
H26.KTTVCD.MN067,2026-02-15 09:00:00,105.7705968,21.0896539,151.6666667
H26.KTTVCD.MN067,2026-02-15 10:00:00,105.7705968,21.0896539,138.5
H26.KTTVCD.MN067,2026-02-15 11:00:00,105.7705968,21.0896539,124.5
H26.KTTVCD.MN067,2026-02-15 12:00:00,105.7705968,21.0896539,111
H26.KTTVCD.MN067,2026-02-15 13:00:00,105.7705968,21.0896539,94.16666667
H26.KTTVCD.MN067,2026-02-15 14:00:00,105.7705968,21.0896539,78
H26.KTTVCD.MN067,2026-02-15 15:00:00,105.7705968,21.0896539,78
H26.KTTVCD.MN067,2026-02-15 16:00:00,105.7705968,21.0896539,77.83333333
H26.KTTVCD.MN067,2026-02-15 17:00:00,105.7705968,21.0896539,78
H26.KTTVCD.MN067,2026-02-15 18:00:00,105.7705968,21.0896539,77.83333333
H26.KTTVCD.MN067,2026-02-15 19:00:00,105.7705968,21.0896539,77.66666667
H26.KTTVCD.MN067,2026-02-15 20:00:00,105.7705968,21.0896539,82.66666667
H26.KTTVCD.MN067,2026-02-15 21:00:00,105.7705968,21.0896539,89.83333333
H26.KTTVCD.MN067,2026-02-15 22:00:00,105.7705968,21.0896539,97.5
H26.KTTVCD.MN067,2026-02-15 23:00:00,105.7705968,21.0896539,104.6666667
H26.KTTVCD.MN067,2026-02-16 00:00:00,105.7705968,21.0896539,112
H26.KTTVCD.MN067,2026-02-16 01:00:00,105.7705968,21.0896539,119.8333333
H26.KTTVCD.MN067,2026-02-16 02:00:00,105.7705968,21.0896539,128
H26.KTTVCD.MN067,2026-02-16 03:00:00,105.7705968,21.0896539,134.5
H26.KTTVCD.MN067,2026-02-16 04:00:00,105.7705968,21.0896539,141
H26.KTTVCD.MN067,2026-02-16 05:00:00,105.7705968,21.0896539,148
H26.KTTVCD.MN067,2026-02-16 06:00:00,105.7705968,21.0896539,155.1666667
H26.KTTVCD.MN067,2026-02-16 07:00:00,105.7705968,21.0896539,159.8333333
H26.KTTVCD.MN067,2026-02-16 08:00:00,105.7705968,21.0896539,158.6666667
H26.KTTVCD.MN067,2026-02-16 09:00:00,105.7705968,21.0896539,151.1666667
H26.KTTVCD.MN067,2026-02-16 10:00:00,105.7705968,21.0896539,139.8333333
H26.KTTVCD.MN067,2026-02-16 11:00:00,105.7705968,21.0896539,127.6666667
H26.KTTVCD.MN067,2026-02-16 12:00:00,105.7705968,21.0896539,115.3333333
H26.KTTVCD.MN067,2026-02-16 13:00:00,105.7705968,21.0896539,100.6666667
H26.KTTVCD.MN067,2026-02-16 14:00:00,105.7705968,21.0896539,84.16666667
H26.KTTVCD.MN067,2026-02-16 15:00:00,105.7705968,21.0896539,77.16666667
H26.KTTVCD.MN067,2026-02-16 16:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-16 17:00:00,105.7705968,21.0896539,77.33333333
H26.KTTVCD.MN067,2026-02-16 18:00:00,105.7705968,21.0896539,80.33333333
H26.KTTVCD.MN067,2026-02-16 19:00:00,105.7705968,21.0896539,87.83333333
H26.KTTVCD.MN067,2026-02-16 20:00:00,105.7705968,21.0896539,95.5
H26.KTTVCD.MN067,2026-02-16 21:00:00,105.7705968,21.0896539,102.8333333
H26.KTTVCD.MN067,2026-02-16 22:00:00,105.7705968,21.0896539,110.6666667
H26.KTTVCD.MN067,2026-02-16 23:00:00,105.7705968,21.0896539,118
H26.KTTVCD.MN067,2026-02-17 00:00:00,105.7705968,21.0896539,125.8333333
H26.KTTVCD.MN067,2026-02-17 01:00:00,105.7705968,21.0896539,133.1666667
H26.KTTVCD.MN067,2026-02-17 02:00:00,105.7705968,21.0896539,139.8333333
H26.KTTVCD.MN067,2026-02-17 03:00:00,105.7705968,21.0896539,147.6666667
H26.KTTVCD.MN067,2026-02-17 04:00:00,105.7705968,21.0896539,154.5
H26.KTTVCD.MN067,2026-02-17 05:00:00,105.7705968,21.0896539,161.5
H26.KTTVCD.MN067,2026-02-17 06:00:00,105.7705968,21.0896539,169
H26.KTTVCD.MN067,2026-02-17 07:00:00,105.7705968,21.0896539,173.8333333
H26.KTTVCD.MN067,2026-02-17 08:00:00,105.7705968,21.0896539,175.8333333
H26.KTTVCD.MN067,2026-02-17 09:00:00,105.7705968,21.0896539,171.3333333
H26.KTTVCD.MN067,2026-02-17 10:00:00,105.7705968,21.0896539,160.3333333
H26.KTTVCD.MN067,2026-02-17 11:00:00,105.7705968,21.0896539,147.6666667
H26.KTTVCD.MN067,2026-02-17 12:00:00,105.7705968,21.0896539,134.1666667
H26.KTTVCD.MN067,2026-02-17 13:00:00,105.7705968,21.0896539,118.3333333
H26.KTTVCD.MN067,2026-02-17 14:00:00,105.7705968,21.0896539,101.5
H26.KTTVCD.MN067,2026-02-17 15:00:00,105.7705968,21.0896539,84.16666667
H26.KTTVCD.MN067,2026-02-17 16:00:00,105.7705968,21.0896539,78
H26.KTTVCD.MN067,2026-02-17 17:00:00,105.7705968,21.0896539,78
H26.KTTVCD.MN067,2026-02-17 18:00:00,105.7705968,21.0896539,79
H26.KTTVCD.MN067,2026-02-17 19:00:00,105.7705968,21.0896539,84.5
H26.KTTVCD.MN067,2026-02-17 20:00:00,105.7705968,21.0896539,90.5
H26.KTTVCD.MN067,2026-02-17 21:00:00,105.7705968,21.0896539,97.5
H26.KTTVCD.MN067,2026-02-17 22:00:00,105.7705968,21.0896539,104.6666667
H26.KTTVCD.MN067,2026-02-17 23:00:00,105.7705968,21.0896539,111.3333333
H26.KTTVCD.MN067,2026-02-18 00:00:00,105.7705968,21.0896539,118.3333333
H26.KTTVCD.MN067,2026-02-18 01:00:00,105.7705968,21.0896539,125.6666667
H26.KTTVCD.MN067,2026-02-18 02:00:00,105.7705968,21.0896539,131.5
H26.KTTVCD.MN067,2026-02-18 03:00:00,105.7705968,21.0896539,138
H26.KTTVCD.MN067,2026-02-18 04:00:00,105.7705968,21.0896539,144
H26.KTTVCD.MN067,2026-02-18 05:00:00,105.7705968,21.0896539,150.6666667
H26.KTTVCD.MN067,2026-02-18 06:00:00,105.7705968,21.0896539,155.8333333
H26.KTTVCD.MN067,2026-02-18 07:00:00,105.7705968,21.0896539,160.8333333
H26.KTTVCD.MN067,2026-02-18 08:00:00,105.7705968,21.0896539,162.3333333
H26.KTTVCD.MN067,2026-02-18 09:00:00,105.7705968,21.0896539,159
H26.KTTVCD.MN067,2026-02-18 10:00:00,105.7705968,21.0896539,155
H26.KTTVCD.MN067,2026-02-18 11:00:00,105.7705968,21.0896539,151.6666667
H26.KTTVCD.MN067,2026-02-18 12:00:00,105.7705968,21.0896539,143.1666667
H26.KTTVCD.MN067,2026-02-18 13:00:00,105.7705968,21.0896539,129.3333333
H26.KTTVCD.MN067,2026-02-18 14:00:00,105.7705968,21.0896539,114.6666667
H26.KTTVCD.MN067,2026-02-18 15:00:00,105.7705968,21.0896539,99.5
H26.KTTVCD.MN067,2026-02-18 16:00:00,105.7705968,21.0896539,82.5
H26.KTTVCD.MN067,2026-02-18 17:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-18 18:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-18 19:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-18 20:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-18 21:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-18 22:00:00,105.7705968,21.0896539,78.5
H26.KTTVCD.MN067,2026-02-18 23:00:00,105.7705968,21.0896539,84.83333333
H26.KTTVCD.MN067,2026-02-19 00:00:00,105.7705968,21.0896539,91.16666667
H26.KTTVCD.MN067,2026-02-19 01:00:00,105.7705968,21.0896539,98.16666667
H26.KTTVCD.MN067,2026-02-19 02:00:00,105.7705968,21.0896539,105.1666667
H26.KTTVCD.MN067,2026-02-19 03:00:00,105.7705968,21.0896539,112.1666667
H26.KTTVCD.MN067,2026-02-19 04:00:00,105.7705968,21.0896539,118.6666667
H26.KTTVCD.MN067,2026-02-19 05:00:00,105.7705968,21.0896539,125.1666667
H26.KTTVCD.MN067,2026-02-19 06:00:00,105.7705968,21.0896539,131.5
H26.KTTVCD.MN067,2026-02-19 07:00:00,105.7705968,21.0896539,137.6666667
H26.KTTVCD.MN067,2026-02-19 08:00:00,105.7705968,21.0896539,143
H26.KTTVCD.MN067,2026-02-19 09:00:00,105.7705968,21.0896539,147.6666667
H26.KTTVCD.MN067,2026-02-19 10:00:00,105.7705968,21.0896539,151
H26.KTTVCD.MN067,2026-02-19 11:00:00,105.7705968,21.0896539,149
H26.KTTVCD.MN067,2026-02-19 12:00:00,105.7705968,21.0896539,142.8333333
H26.KTTVCD.MN067,2026-02-19 13:00:00,105.7705968,21.0896539,134
H26.KTTVCD.MN067,2026-02-19 14:00:00,105.7705968,21.0896539,122.5
H26.KTTVCD.MN067,2026-02-19 15:00:00,105.7705968,21.0896539,109.6666667
H26.KTTVCD.MN067,2026-02-19 16:00:00,105.7705968,21.0896539,94.83333333
H26.KTTVCD.MN067,2026-02-19 17:00:00,105.7705968,21.0896539,79.16666667
H26.KTTVCD.MN067,2026-02-19 18:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-19 19:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-19 20:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-19 21:00:00,105.7705968,21.0896539,78.5
H26.KTTVCD.MN067,2026-02-19 22:00:00,105.7705968,21.0896539,84.16666667
H26.KTTVCD.MN067,2026-02-19 23:00:00,105.7705968,21.0896539,89.83333333
H26.KTTVCD.MN067,2026-02-20 00:00:00,105.7705968,21.0896539,95.83333333
H26.KTTVCD.MN067,2026-02-20 01:00:00,105.7705968,21.0896539,101
H26.KTTVCD.MN067,2026-02-20 02:00:00,105.7705968,21.0896539,107.6666667
H26.KTTVCD.MN067,2026-02-20 03:00:00,105.7705968,21.0896539,114.1666667
H26.KTTVCD.MN067,2026-02-20 04:00:00,105.7705968,21.0896539,120.1666667
H26.KTTVCD.MN067,2026-02-20 05:00:00,105.7705968,21.0896539,126.3333333
H26.KTTVCD.MN067,2026-02-20 06:00:00,105.7705968,21.0896539,132
H26.KTTVCD.MN067,2026-02-20 07:00:00,105.7705968,21.0896539,137.3333333
H26.KTTVCD.MN067,2026-02-20 08:00:00,105.7705968,21.0896539,144.1666667
H26.KTTVCD.MN067,2026-02-20 09:00:00,105.7705968,21.0896539,147
H26.KTTVCD.MN067,2026-02-20 10:00:00,105.7705968,21.0896539,149.5
H26.KTTVCD.MN067,2026-02-20 11:00:00,105.7705968,21.0896539,150
H26.KTTVCD.MN067,2026-02-20 12:00:00,105.7705968,21.0896539,146.8333333
H26.KTTVCD.MN067,2026-02-20 13:00:00,105.7705968,21.0896539,139.8333333
H26.KTTVCD.MN067,2026-02-20 14:00:00,105.7705968,21.0896539,131.1666667
H26.KTTVCD.MN067,2026-02-20 15:00:00,105.7705968,21.0896539,120.1666667
H26.KTTVCD.MN067,2026-02-20 16:00:00,105.7705968,21.0896539,107.8333333
H26.KTTVCD.MN067,2026-02-20 17:00:00,105.7705968,21.0896539,93.33333333
H26.KTTVCD.MN067,2026-02-20 18:00:00,105.7705968,21.0896539,80.5
H26.KTTVCD.MN067,2026-02-20 19:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-20 20:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-20 21:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-20 22:00:00,105.7705968,21.0896539,80
H26.KTTVCD.MN067,2026-02-20 23:00:00,105.7705968,21.0896539,85.33333333
H26.KTTVCD.MN067,2026-02-21 00:00:00,105.7705968,21.0896539,90.5
H26.KTTVCD.MN067,2026-02-21 01:00:00,105.7705968,21.0896539,96.83333333
H26.KTTVCD.MN067,2026-02-21 02:00:00,105.7705968,21.0896539,102
H26.KTTVCD.MN067,2026-02-21 03:00:00,105.7705968,21.0896539,107
H26.KTTVCD.MN067,2026-02-21 04:00:00,105.7705968,21.0896539,112
H26.KTTVCD.MN067,2026-02-21 05:00:00,105.7705968,21.0896539,116.8333333
H26.KTTVCD.MN067,2026-02-21 06:00:00,105.7705968,21.0896539,121.1666667
H26.KTTVCD.MN067,2026-02-21 07:00:00,105.7705968,21.0896539,124.1666667
H26.KTTVCD.MN067,2026-02-21 08:00:00,105.7705968,21.0896539,125.8333333
H26.KTTVCD.MN067,2026-02-21 09:00:00,105.7705968,21.0896539,128.8333333
H26.KTTVCD.MN067,2026-02-21 10:00:00,105.7705968,21.0896539,129.8333333
H26.KTTVCD.MN067,2026-02-21 11:00:00,105.7705968,21.0896539,129.6666667
H26.KTTVCD.MN067,2026-02-21 12:00:00,105.7705968,21.0896539,127.3333333
H26.KTTVCD.MN067,2026-02-21 13:00:00,105.7705968,21.0896539,123.1666667
H26.KTTVCD.MN067,2026-02-21 14:00:00,105.7705968,21.0896539,116.6666667
H26.KTTVCD.MN067,2026-02-21 15:00:00,105.7705968,21.0896539,107.6666667
H26.KTTVCD.MN067,2026-02-21 16:00:00,105.7705968,21.0896539,97.16666667
H26.KTTVCD.MN067,2026-02-21 17:00:00,105.7705968,21.0896539,85
H26.KTTVCD.MN067,2026-02-21 18:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-21 19:00:00,105.7705968,21.0896539,77.66666667
H26.KTTVCD.MN067,2026-02-21 20:00:00,105.7705968,21.0896539,78
H26.KTTVCD.MN067,2026-02-21 21:00:00,105.7705968,21.0896539,78
H26.KTTVCD.MN067,2026-02-21 22:00:00,105.7705968,21.0896539,78
H26.KTTVCD.MN067,2026-02-21 23:00:00,105.7705968,21.0896539,78
H26.KTTVCD.MN067,2026-02-22 00:00:00,105.7705968,21.0896539,78
H26.KTTVCD.MN067,2026-02-22 01:00:00,105.7705968,21.0896539,78
H26.KTTVCD.MN067,2026-02-22 02:00:00,105.7705968,21.0896539,77.66666667
H26.KTTVCD.MN067,2026-02-22 03:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-22 04:00:00,105.7705968,21.0896539,79.33333333
H26.KTTVCD.MN067,2026-02-22 05:00:00,105.7705968,21.0896539,82.66666667
H26.KTTVCD.MN067,2026-02-22 06:00:00,105.7705968,21.0896539,84.16666667
H26.KTTVCD.MN067,2026-02-22 07:00:00,105.7705968,21.0896539,85.83333333
H26.KTTVCD.MN067,2026-02-22 08:00:00,105.7705968,21.0896539,86.16666667
H26.KTTVCD.MN067,2026-02-22 09:00:00,105.7705968,21.0896539,86.16666667
H26.KTTVCD.MN067,2026-02-22 10:00:00,105.7705968,21.0896539,85.5
H26.KTTVCD.MN067,2026-02-22 11:00:00,105.7705968,21.0896539,84.33333333
H26.KTTVCD.MN067,2026-02-22 12:00:00,105.7705968,21.0896539,83.16666667
H26.KTTVCD.MN067,2026-02-22 13:00:00,105.7705968,21.0896539,82.16666667
H26.KTTVCD.MN067,2026-02-22 14:00:00,105.7705968,21.0896539,80.66666667
H26.KTTVCD.MN067,2026-02-22 15:00:00,105.7705968,21.0896539,79.5
H26.KTTVCD.MN067,2026-02-22 16:00:00,105.7705968,21.0896539,78.16666667
H26.KTTVCD.MN067,2026-02-22 17:00:00,105.7705968,21.0896539,77.33333333
H26.KTTVCD.MN067,2026-02-22 18:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-22 19:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-22 20:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-22 21:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-22 22:00:00,105.7705968,21.0896539,77
H26.KTTVCD.MN067,2026-02-22 23:00:00,105.7705968,21.0896539,79
H26.KTTVCD.MN067,2026-02-23 00:00:00,105.7705968,21.0896539,82.5
H26.KTTVCD.MN067,2026-02-23 01:00:00,105.7705968,21.0896539,86
H26.KTTVCD.MN067,2026-02-23 02:00:00,105.7705968,21.0896539,89.16666667
H26.KTTVCD.MN067,2026-02-23 03:00:00,105.7705968,21.0896539,91.33333333
H26.KTTVCD.MN067,2026-02-23 04:00:00,105.7705968,21.0896539,92.33333333
H26.KTTVCD.MN067,2026-02-23 05:00:00,105.7705968,21.0896539,93.33333333
H26.KTTVCD.MN067,2026-02-23 06:00:00,105.7705968,21.0896539,92.33333333
H26.KTTVCD.MN067,2026-02-23 07:00:00,105.7705968,21.0896539,90.66666667
H26.KTTVCD.MN067,2026-02-23 08:00:00,105.7705968,21.0896539,88.33333333
H26.KTTVCD.MN067,2026-02-23 09:00:00,105.7705968,21.0896539,87
H26.KTTVCD.MN067,2026-02-23 10:00:00,105.7705968,21.0896539,86.5
H26.KTTVCD.MN067,2026-02-23 11:00:00,105.7705968,21.0896539,88
H26.KTTVCD.MN067,2026-02-23 12:00:00,105.7705968,21.0896539,90
H26.KTTVCD.MN067,2026-02-23 13:00:00,105.7705968,21.0896539,92.83333333
H26.KTTVCD.MN067,2026-02-23 14:00:00,105.7705968,21.0896539,94.66666667
H26.KTTVCD.MN067,2026-02-23 15:00:00,105.7705968,21.0896539,98
H26.KTTVCD.MN067,2026-02-23 16:00:00,105.7705968,21.0896539,99.5
H26.KTTVCD.MN067,2026-02-23 17:00:00,105.7705968,21.0896539,101.6666667
H26.KTTVCD.MN067,2026-02-23 18:00:00,105.7705968,21.0896539,103.3333333
H26.KTTVCD.MN067,2026-02-23 19:00:00,105.7705968,21.0896539,105.5
H26.KTTVCD.MN067,2026-02-23 20:00:00,105.7705968,21.0896539,106.5
H26.KTTVCD.MN067,2026-02-23 21:00:00,105.7705968,21.0896539,108.3333333
H26.KTTVCD.MN067,2026-02-23 22:00:00,105.7705968,21.0896539,109
H26.KTTVCD.MN067,2026-02-23 23:00:00,105.7705968,21.0896539,110.5
H26.KTTVCD.MN067,2026-02-24 00:00:00,105.7705968,21.0896539,112.5
H26.KTTVCD.MN067,2026-02-24 01:00:00,105.7705968,21.0896539,113.5
H26.KTTVCD.MN067,2026-02-24 02:00:00,105.7705968,21.0896539,114
H26.KTTVCD.MN067,2026-02-24 03:00:00,105.7705968,21.0896539,113.6666667
H26.KTTVCD.MN067,2026-02-24 04:00:00,105.7705968,21.0896539,112.6666667
H26.KTTVCD.MN067,2026-02-24 05:00:00,105.7705968,21.0896539,110
H26.KTTVCD.MN067,2026-02-24 06:00:00,105.7705968,21.0896539,104.5
H26.KTTVCD.MN067,2026-02-24 07:00:00,105.7705968,21.0896539,97.83333333
H26.KTTVCD.MN067,2026-02-24 08:00:00,105.7705968,21.0896539,89.83333333
H26.KTTVCD.MN067,2026-02-24 09:00:00,105.7705968,21.0896539,82.83333333
H26.KTTVCD.MN067,2026-02-24 10:00:00,105.7705968,21.0896539,78.16666667
H26.KTTVCD.MN067,2026-02-24 11:00:00,105.7705968,21.0896539,77.83333333
H26.KTTVCD.MN067,2026-02-24 12:00:00,105.7705968,21.0896539,78.83333333
H26.KTTVCD.MN067,2026-02-24 13:00:00,105.7705968,21.0896539,82.16666667
H26.KTTVCD.MN067,2026-02-24 14:00:00,105.7705968,21.0896539,86.33333333
H26.KTTVCD.MN067,2026-02-24 15:00:00,105.7705968,21.0896539,90.83333333
H26.KTTVCD.MN067,2026-02-24 16:00:00,105.7705968,21.0896539,95.66666667
H26.KTTVCD.MN067,2026-02-24 17:00:00,105.7705968,21.0896539,101.1666667
H26.KTTVCD.MN067,2026-02-24 18:00:00,105.7705968,21.0896539,105.5
H26.KTTVCD.MN067,2026-02-24 19:00:00,105.7705968,21.0896539,110.6666667
H26.KTTVCD.MN067,2026-02-24 20:00:00,105.7705968,21.0896539,115.5
H26.KTTVCD.MN067,2026-02-24 21:00:00,105.7705968,21.0896539,120
H26.KTTVCD.MN067,2026-02-24 22:00:00,105.7705968,21.0896539,125
H26.KTTVCD.MN067,2026-02-24 23:00:00,105.7705968,21.0896539,129.3333333
H26.KTTVCD.MN067,2026-02-25 00:00:00,105.7705968,21.0896539,133.6666667
H26.KTTVCD.MN067,2026-02-25 01:00:00,105.7705968,21.0896539,138.3333333
H26.KTTVCD.MN067,2026-02-25 02:00:00,105.7705968,21.0896539,140.1666667
H26.KTTVCD.MN067,2026-02-25 03:00:00,105.7705968,21.0896539,140.1666667
H26.KTTVCD.MN067,2026-02-25 04:00:00,105.7705968,21.0896539,137.1666667
H26.KTTVCD.MN067,2026-02-25 05:00:00,105.7705968,21.0896539,130.6666667
H26.KTTVCD.MN067,2026-02-25 06:00:00,105.7705968,21.0896539,122.3333333
H26.KTTVCD.MN067,2026-02-25 07:00:00,105.7705968,21.0896539,113.5
H26.KTTVCD.MN067,2026-02-25 08:00:00,105.7705968,21.0896539,104
H26.KTTVCD.MN067,2026-02-25 09:00:00,105.7705968,21.0896539,93.33333333
H26.KTTVCD.MN067,2026-02-25 10:00:00,105.7705968,21.0896539,85
H26.KTTVCD.MN067,2026-02-25 11:00:00,105.7705968,21.0896539,81.83333333
H26.KTTVCD.MN067,2026-02-25 12:00:00,105.7705968,21.0896539,84.16666667
H26.KTTVCD.MN067,2026-02-25 13:00:00,105.7705968,21.0896539,88.33333333
H26.KTTVCD.MN067,2026-02-25 14:00:00,105.7705968,21.0896539,93.16666667
H26.KTTVCD.MN067,2026-02-25 15:00:00,105.7705968,21.0896539,98.83333333
H26.KTTVCD.MN067,2026-02-25 16:00:00,105.7705968,21.0896539,104.6666667
H26.KTTVCD.MN067,2026-02-25 17:00:00,105.7705968,21.0896539,110.5
H26.KTTVCD.MN067,2026-02-25 18:00:00,105.7705968,21.0896539,116.3333333
H26.KTTVCD.MN067,2026-02-25 19:00:00,105.7705968,21.0896539,122.5
H26.KTTVCD.MN067,2026-02-25 20:00:00,105.7705968,21.0896539,129.1666667
H26.KTTVCD.MN067,2026-02-25 21:00:00,105.7705968,21.0896539,135.5
H26.KTTVCD.MN067,2026-02-25 22:00:00,105.7705968,21.0896539,142
H26.KTTVCD.MN067,2026-02-25 23:00:00,105.7705968,21.0896539,148
H26.KTTVCD.MN067,2026-02-26 00:00:00,105.7705968,21.0896539,153.6666667
H26.KTTVCD.MN067,2026-02-26 01:00:00,105.7705968,21.0896539,159.8333333
H26.KTTVCD.MN067,2026-02-26 02:00:00,105.7705968,21.0896539,164.6666667
H26.KTTVCD.MN067,2026-02-26 03:00:00,105.7705968,21.0896539,168.6666667
H26.KTTVCD.MN067,2026-02-26 04:00:00,105.7705968,21.0896539,167.3333333
H26.KTTVCD.MN067,2026-02-26 05:00:00,105.7705968,21.0896539,160.6666667
H26.KTTVCD.MN067,2026-02-26 06:00:00,105.7705968,21.0896539,154.3333333
H26.KTTVCD.MN067,2026-02-26 07:00:00,105.7705968,21.0896539,144.8333333
H26.KTTVCD.MN067,2026-02-26 08:00:00,105.7705968,21.0896539,135.8333333
H26.KTTVCD.MN067,2026-02-26 09:00:00,105.7705968,21.0896539,123.8333333
H26.KTTVCD.MN067,2026-02-26 10:00:00,105.7705968,21.0896539,111.5
H26.KTTVCD.MN067,2026-02-26 11:00:00,105.7705968,21.0896539,102
H26.KTTVCD.MN067,2026-02-26 12:00:00,105.7705968,21.0896539,97.83333333
H26.KTTVCD.MN067,2026-02-26 13:00:00,105.7705968,21.0896539,99.33333333
H26.KTTVCD.MN067,2026-02-26 14:00:00,105.7705968,21.0896539,103.3333333
H26.KTTVCD.MN067,2026-02-26 15:00:00,105.7705968,21.0896539,109.6666667
H26.KTTVCD.MN067,2026-02-26 16:00:00,105.7705968,21.0896539,114.8333333
H26.KTTVCD.MN067,2026-02-26 17:00:00,105.7705968,21.0896539,120.8333333
H26.KTTVCD.MN067,2026-02-26 18:00:00,105.7705968,21.0896539,127.3333333
H26.KTTVCD.MN067,2026-02-26 19:00:00,105.7705968,21.0896539,132.8333333
H26.KTTVCD.MN067,2026-02-26 20:00:00,105.7705968,21.0896539,140.5
H26.KTTVCD.MN067,2026-02-26 21:00:00,105.7705968,21.0896539,146.5
H26.KTTVCD.MN067,2026-02-26 22:00:00,105.7705968,21.0896539,152.8333333
H26.KTTVCD.MN067,2026-02-26 23:00:00,105.7705968,21.0896539,159.1666667
H26.KTTVCD.MN067,2026-02-27 00:00:00,105.7705968,21.0896539,165.6666667
H26.KTTVCD.MN067,2026-02-27 01:00:00,105.7705968,21.0896539,171.5
H26.KTTVCD.MN067,2026-02-27 02:00:00,105.7705968,21.0896539,177.5
H26.KTTVCD.MN067,2026-02-27 03:00:00,105.7705968,21.0896539,183.1666667
H26.KTTVCD.MN067,2026-02-27 04:00:00,105.7705968,21.0896539,184.6666667
H26.KTTVCD.MN067,2026-02-27 05:00:00,105.7705968,21.0896539,180
H26.KTTVCD.MN067,2026-02-27 06:00:00,105.7705968,21.0896539,169.6666667
H26.KTTVCD.MN067,2026-02-27 07:00:00,105.7705968,21.0896539,156.8333333
H26.KTTVCD.MN067,2026-02-27 08:00:00,105.7705968,21.0896539,143.6666667
H26.KTTVCD.MN067,2026-02-27 09:00:00,105.7705968,21.0896539,129.5
H26.KTTVCD.MN067,2026-02-27 10:00:00,105.7705968,21.0896539,114.3333333
H26.KTTVCD.MN067,2026-02-27 11:00:00,105.7705968,21.0896539,101.1666667
H26.KTTVCD.MN067,2026-02-27 12:00:00,105.7705968,21.0896539,92.16666667
H26.KTTVCD.MN067,2026-02-27 13:00:00,105.7705968,21.0896539,91.66666667
H26.KTTVCD.MN067,2026-02-27 14:00:00,105.7705968,21.0896539,95.83333333
H26.KTTVCD.MN067,2026-02-27 15:00:00,105.7705968,21.0896539,101
H26.KTTVCD.MN067,2026-02-27 16:00:00,105.7705968,21.0896539,106.8333333
